"id"	"species"	"count"	"height_from"	"height_to"	"age"
45	"Pima"	140	0.013	0.016	1
45	"Pima"	140	0.01	0.014	1
45	"Pima"	140	0.011	0.016	1
45	"Pima"	140	0.014	0.023	1
45	"Pima"	140	0.016	0.02	1
45	"Pima"	140	0.019	0.025	1
45	"Pima"	140	0.016	0.026	1
45	"Pima"	140	0.011	0.018	1
46	"Pima"	285	0.014	0.02	1
46	"Pima"	285	0.016	0.022	1
46	"Pima"	285	0.013	0.018	1
46	"Pima"	285	0.014	0.023	1
46	"Pima"	285	0.012	0.02	1
46	"Pima"	285	0.016	0.019	1
46	"Pima"	285	0.015	0.019	1
46	"Pima"	285	0.013	0.02	1
46	"Pima"	285	0.017	0.019	1
46	"Pima"	285	0.017	0.021	1
46	"Pima"	285	0.019	0.021	1
46	"Pima"	285	0.018	0.022	1
46	"Pima"	285	0.015	0.023	1
46	"Pima"	285	0.011	0.017	1
46	"Pima"	285	0.016	0.02	1
46	"Pima"	285	0.014	0.02	1
46	"Pima"	285	0.012	0.019	1
46	"Pima"	285	0.015	0.022	1
46	"Pima"	285	0.015	0.021	1
46	"Pima"	285	0.019	0.02	1
47	"Pima"	875	0.017	0.019	1
47	"Pima"	875	0.014	0.022	1
47	"Pima"	875	0.016	0.022	1
47	"Pima"	875	0.012	0.021	1
47	"Pima"	875	0.013	0.014	1
47	"Pima"	875	0.015	0.017	1
47	"Pima"	875	0.011	0.02	1
47	"Pima"	875	0.01	0.016	1
47	"Pima"	875	0.012	0.013	1
47	"Pima"	875	0.012	0.02	1
47	"Pima"	875	0.016	0.02	1
47	"Pima"	875	0.016	0.022	1
47	"Pima"	875	0.017	0.026	1
47	"Pima"	875	0.019	0.021	1
47	"Pima"	875	0.013	0.021	1
47	"Pima"	875	0.018	0.021	1
47	"Pima"	875	0.015	0.021	1
47	"Pima"	875	0.014	0.019	1
47	"Pima"	875	0.017	0.022	1
47	"Pima"	875	0.02	0.022	1
48	"Pima"	130	0.014	0.023	1
48	"Pima"	130	0.017	0.024	1
48	"Pima"	130	0.013	0.02	1
48	"Pima"	130	0.014	0.022	1
48	"Pima"	130	0.019	0.025	1
48	"Pima"	130	0.018	0.02	1
48	"Pima"	130	0.015	0.018	1
48	"Pima"	130	0.018	0.027	1
48	"Pima"	130	0.012	0.016	1
48	"Pima"	130	0.014	0.023	1
48	"Pima"	130	0.015	0.022	1
48	"Pima"	130	0.011	0.019	1
48	"Pima"	130	0.014	0.02	1
48	"Pima"	130	0.011	0.016	1
48	"Pima"	130	0.018	0.02	1
48	"Pima"	130	0.018	0.027	1
48	"Pima"	130	0.018	0.028	1
48	"Pima"	130	0.019	0.025	1
48	"Pima"	130	0.011	0.016	1
48	"Pima"	130	0.011	0.012	1
49	"Pima"	180	0.016	0.025	1
49	"Pima"	180	0.014	0.015	1
49	"Pima"	180	0.016	0.021	1
49	"Pima"	180	0.015	0.021	1
49	"Pima"	180	0.015	0.024	1
49	"Pima"	180	0.018	0.02	1
49	"Pima"	180	0.017	0.02	1
49	"Pima"	180	0.019	0.023	1
49	"Pima"	180	0.012	0.018	1
49	"Pima"	180	0.019	0.021	1
49	"Pima"	180	0.017	0.022	1
49	"Pima"	180	0.018	0.027	1
49	"Pima"	180	0.012	0.016	1
49	"Pima"	180	0.018	0.025	1
49	"Pima"	180	0.019	0.026	1
49	"Pima"	180	0.01	0.017	1
49	"Pima"	180	0.013	0.015	1
49	"Pima"	180	0.012	0.013	1
49	"Pima"	180	0.018	0.027	1
49	"Pima"	180	0.016	0.022	1
50	"Pima"	675	0.018	0.02	1
50	"Pima"	675	0.017	0.024	1
50	"Pima"	675	0.015	0.022	1
50	"Pima"	675	0.018	0.022	1
50	"Pima"	675	0.014	0.023	1
50	"Pima"	675	0.018	0.023	1
50	"Pima"	675	0.017	0.02	1
50	"Pima"	675	0.016	0.023	1
50	"Pima"	675	0.014	0.018	1
50	"Pima"	675	0.012	0.015	1
50	"Pima"	675	0.013	0.015	1
50	"Pima"	675	0.014	0.022	1
50	"Pima"	675	0.016	0.024	1
50	"Pima"	675	0.014	0.02	1
50	"Pima"	675	0.012	0.018	1
50	"Pima"	675	0.011	0.016	1
50	"Pima"	675	0.018	0.021	1
50	"Pima"	675	0.013	0.02	1
50	"Pima"	675	0.016	0.02	1
50	"Pima"	675	0.014	0.018	1
51	"Pima"	480	0.017	0.022	1
51	"Pima"	480	0.013	0.016	1
51	"Pima"	480	0.011	0.016	1
51	"Pima"	480	0.013	0.019	1
51	"Pima"	480	0.014	0.024	1
51	"Pima"	480	0.015	0.022	1
51	"Pima"	480	0.019	0.02	1
51	"Pima"	480	0.016	0.023	1
51	"Pima"	480	0.018	0.019	1
51	"Pima"	480	0.013	0.02	1
51	"Pima"	480	0.014	0.019	1
51	"Pima"	480	0.012	0.014	1
51	"Pima"	480	0.015	0.023	1
51	"Pima"	480	0.02	0.027	1
51	"Pima"	480	0.018	0.027	1
51	"Pima"	480	0.012	0.02	1
51	"Pima"	480	0.017	0.027	1
51	"Pima"	480	0.018	0.022	1
51	"Pima"	480	0.015	0.016	1
51	"Pima"	480	0.019	0.021	1
52	"Pima"	1190	0.012	0.021	1
52	"Pima"	1190	0.012	0.021	1
52	"Pima"	1190	0.019	0.025	1
52	"Pima"	1190	0.018	0.025	1
52	"Pima"	1190	0.018	0.02	1
52	"Pima"	1190	0.015	0.017	1
52	"Pima"	1190	0.014	0.016	1
52	"Pima"	1190	0.016	0.019	1
52	"Pima"	1190	0.013	0.017	1
52	"Pima"	1190	0.011	0.017	1
52	"Pima"	1190	0.018	0.023	1
52	"Pima"	1190	0.019	0.021	1
52	"Pima"	1190	0.017	0.026	1
52	"Pima"	1190	0.016	0.022	1
52	"Pima"	1190	0.012	0.021	1
52	"Pima"	1190	0.011	0.016	1
52	"Pima"	1190	0.016	0.018	1
52	"Pima"	1190	0.016	0.023	1
52	"Pima"	1190	0.011	0.019	1
52	"Pima"	1190	0.01	0.017	1
53	"Pima"	410	0.011	0.02	1
53	"Pima"	410	0.017	0.02	1
53	"Pima"	410	0.016	0.025	1
53	"Pima"	410	0.013	0.022	1
53	"Pima"	410	0.012	0.016	1
53	"Pima"	410	0.018	0.027	1
53	"Pima"	410	0.017	0.019	1
53	"Pima"	410	0.019	0.026	1
53	"Pima"	410	0.016	0.02	1
53	"Pima"	410	0.015	0.02	1
53	"Pima"	410	0.016	0.023	1
53	"Pima"	410	0.01	0.013	1
53	"Pima"	410	0.018	0.027	1
53	"Pima"	410	0.01	0.014	1
53	"Pima"	410	0.016	0.021	1
53	"Pima"	410	0.01	0.017	1
53	"Pima"	410	0.014	0.018	1
53	"Pima"	410	0.019	0.026	1
53	"Pima"	410	0.01	0.019	1
53	"Pima"	410	0.02	0.027	1
54	"Pima"	575	0.014	0.019	1
54	"Pima"	575	0.013	0.02	1
54	"Pima"	575	0.02	0.025	1
54	"Pima"	575	0.011	0.021	1
54	"Pima"	575	0.016	0.022	1
54	"Pima"	575	0.017	0.026	1
54	"Pima"	575	0.013	0.019	1
54	"Pima"	575	0.019	0.026	1
54	"Pima"	575	0.01	0.017	1
54	"Pima"	575	0.016	0.023	1
54	"Pima"	575	0.018	0.028	1
54	"Pima"	575	0.016	0.024	1
54	"Pima"	575	0.016	0.023	1
54	"Pima"	575	0.011	0.014	1
54	"Pima"	575	0.011	0.015	1
54	"Pima"	575	0.014	0.017	1
54	"Pima"	575	0.01	0.018	1
54	"Pima"	575	0.012	0.016	1
54	"Pima"	575	0.014	0.017	1
54	"Pima"	575	0.01	0.017	1
55	"Pima"	190	0.019	0.024	1
55	"Pima"	190	0.015	0.024	1
55	"Pima"	190	0.012	0.022	1
55	"Pima"	190	0.017	0.025	1
55	"Pima"	190	0.015	0.017	1
55	"Pima"	190	0.011	0.019	1
55	"Pima"	190	0.015	0.022	1
55	"Pima"	190	0.019	0.029	1
55	"Pima"	190	0.013	0.022	1
55	"Pima"	190	0.018	0.02	1
55	"Pima"	190	0.014	0.021	1
55	"Pima"	190	0.015	0.023	1
55	"Pima"	190	0.016	0.026	1
55	"Pima"	190	0.018	0.022	1
55	"Pima"	190	0.013	0.021	1
55	"Pima"	190	0.019	0.028	1
55	"Pima"	190	0.018	0.02	1
55	"Pima"	190	0.011	0.013	1
55	"Pima"	190	0.013	0.022	1
55	"Pima"	190	0.014	0.024	1
56	"Pima"	135	0.012	0.017	1
56	"Pima"	135	0.017	0.027	1
56	"Pima"	135	0.01	0.018	1
56	"Pima"	135	0.015	0.019	1
56	"Pima"	135	0.015	0.024	1
56	"Pima"	135	0.017	0.02	1
56	"Pima"	135	0.015	0.021	1
56	"Pima"	135	0.01	0.019	1
56	"Pima"	135	0.012	0.017	1
56	"Pima"	135	0.019	0.026	1
56	"Pima"	135	0.014	0.02	1
56	"Pima"	135	0.019	0.029	1
56	"Pima"	135	0.012	0.018	1
56	"Pima"	135	0.017	0.026	1
56	"Pima"	135	0.018	0.027	1
56	"Pima"	135	0.01	0.011	1
56	"Pima"	135	0.018	0.026	1
56	"Pima"	135	0.019	0.028	1
56	"Pima"	135	0.011	0.015	1
56	"Pima"	135	0.018	0.023	1
57	"Pima"	290	0.012	0.014	1
57	"Pima"	290	0.012	0.021	1
57	"Pima"	290	0.015	0.019	1
57	"Pima"	290	0.013	0.023	1
57	"Pima"	290	0.014	0.024	1
57	"Pima"	290	0.011	0.019	1
57	"Pima"	290	0.012	0.016	1
57	"Pima"	290	0.019	0.025	1
57	"Pima"	290	0.019	0.021	1
57	"Pima"	290	0.016	0.025	1
57	"Pima"	290	0.013	0.016	1
57	"Pima"	290	0.016	0.019	1
57	"Pima"	290	0.017	0.021	1
57	"Pima"	290	0.011	0.012	1
57	"Pima"	290	0.013	0.021	1
57	"Pima"	290	0.016	0.019	1
57	"Pima"	290	0.01	0.015	1
57	"Pima"	290	0.016	0.024	1
57	"Pima"	290	0.016	0.019	1
57	"Pima"	290	0.011	0.016	1
58	"Pima"	70	0.019	0.021	1
58	"Pima"	70	0.019	0.025	1
58	"Pima"	70	0.017	0.019	1
58	"Pima"	70	0.018	0.025	1
58	"Pima"	70	0.016	0.017	1
58	"Pima"	70	0.012	0.014	1
58	"Pima"	70	0.019	0.02	1
58	"Pima"	70	0.018	0.024	1
58	"Pima"	70	0.014	0.017	1
58	"Pima"	70	0.012	0.018	1
58	"Pima"	70	0.015	0.02	1
58	"Pima"	70	0.013	0.017	1
58	"Pima"	70	0.01	0.014	1
58	"Pima"	70	0.01	0.011	1
58	"Pima"	70	0.02	0.029	1
58	"Pima"	70	0.02	0.025	1
58	"Pima"	70	0.012	0.014	1
58	"Pima"	70	0.017	0.02	1
58	"Pima"	70	0.011	0.014	1
58	"Pima"	70	0.018	0.028	1
59	"Pima"	235	0.013	0.021	1
59	"Pima"	235	0.017	0.021	1
59	"Pima"	235	0.019	0.025	1
59	"Pima"	235	0.01	0.014	1
59	"Pima"	235	0.012	0.02	1
59	"Pima"	235	0.018	0.019	1
59	"Pima"	235	0.013	0.019	1
59	"Pima"	235	0.015	0.017	1
59	"Pima"	235	0.014	0.021	1
59	"Pima"	235	0.014	0.022	1
59	"Pima"	235	0.019	0.023	1
59	"Pima"	235	0.019	0.027	1
59	"Pima"	235	0.017	0.026	1
59	"Pima"	235	0.014	0.021	1
59	"Pima"	235	0.019	0.028	1
59	"Pima"	235	0.015	0.016	1
59	"Pima"	235	0.014	0.016	1
59	"Pima"	235	0.016	0.019	1
59	"Pima"	235	0.019	0.022	1
59	"Pima"	235	0.013	0.015	1
60	"Pima"	165	0.02	0.024	1
60	"Pima"	165	0.014	0.022	1
60	"Pima"	165	0.016	0.018	1
60	"Pima"	165	0.013	0.014	1
60	"Pima"	165	0.017	0.019	1
60	"Pima"	165	0.017	0.025	1
60	"Pima"	165	0.013	0.022	1
60	"Pima"	165	0.016	0.021	1
60	"Pima"	165	0.014	0.015	1
60	"Pima"	165	0.012	0.013	1
60	"Pima"	165	0.013	0.015	1
60	"Pima"	165	0.014	0.021	1
60	"Pima"	165	0.012	0.021	1
60	"Pima"	165	0.018	0.023	1
60	"Pima"	165	0.012	0.022	1
60	"Pima"	165	0.011	0.014	1
60	"Pima"	165	0.012	0.014	1
60	"Pima"	165	0.015	0.019	1
60	"Pima"	165	0.019	0.027	1
60	"Pima"	165	0.016	0.025	1
61	"Pima"	215	0.014	0.019	1
61	"Pima"	215	0.014	0.022	1
61	"Pima"	215	0.018	0.027	1
61	"Pima"	215	0.011	0.012	1
61	"Pima"	215	0.017	0.022	1
61	"Pima"	215	0.01	0.013	1
61	"Pima"	215	0.013	0.02	1
61	"Pima"	215	0.013	0.02	1
61	"Pima"	215	0.016	0.025	1
61	"Pima"	215	0.011	0.015	1
61	"Pima"	215	0.013	0.018	1
61	"Pima"	215	0.011	0.021	1
61	"Pima"	215	0.02	0.022	1
61	"Pima"	215	0.015	0.021	1
61	"Pima"	215	0.018	0.022	1
61	"Pima"	215	0.015	0.017	1
61	"Pima"	215	0.014	0.018	1
61	"Pima"	215	0.016	0.024	1
61	"Pima"	215	0.019	0.022	1
61	"Pima"	215	0.013	0.021	1
62	"Pima"	95	0.011	0.021	1
62	"Pima"	95	0.011	0.02	1
62	"Pima"	95	0.014	0.022	1
62	"Pima"	95	0.014	0.022	1
62	"Pima"	95	0.019	0.024	1
62	"Pima"	95	0.017	0.018	1
62	"Pima"	95	0.016	0.02	1
62	"Pima"	95	0.013	0.018	1
62	"Pima"	95	0.015	0.021	1
62	"Pima"	95	0.015	0.023	1
62	"Pima"	95	0.014	0.016	1
62	"Pima"	95	0.02	0.027	1
62	"Pima"	95	0.018	0.024	1
62	"Pima"	95	0.016	0.025	1
62	"Pima"	95	0.012	0.018	1
62	"Pima"	95	0.013	0.02	1
62	"Pima"	95	0.016	0.02	1
62	"Pima"	95	0.015	0.022	1
62	"Pima"	95	0.019	0.028	1
62	"Pima"	95	0.012	0.02	1
63	"Pima"	275	0.013	0.023	1
63	"Pima"	275	0.014	0.02	1
63	"Pima"	275	0.019	0.025	1
63	"Pima"	275	0.017	0.026	1
63	"Pima"	275	0.019	0.021	1
63	"Pima"	275	0.015	0.018	1
63	"Pima"	275	0.01	0.017	1
63	"Pima"	275	0.013	0.021	1
63	"Pima"	275	0.014	0.016	1
63	"Pima"	275	0.013	0.018	1
63	"Pima"	275	0.014	0.02	1
63	"Pima"	275	0.019	0.027	1
63	"Pima"	275	0.018	0.026	1
63	"Pima"	275	0.02	0.022	1
63	"Pima"	275	0.014	0.021	1
63	"Pima"	275	0.011	0.014	1
63	"Pima"	275	0.011	0.016	1
63	"Pima"	275	0.016	0.018	1
63	"Pima"	275	0.016	0.025	1
63	"Pima"	275	0.018	0.026	1
64	"Pima"	50	0.018	0.028	1
64	"Pima"	50	0.019	0.024	1
64	"Pima"	50	0.014	0.016	1
64	"Pima"	50	0.016	0.019	1
64	"Pima"	50	0.02	0.022	1
64	"Pima"	50	0.011	0.019	1
64	"Pima"	50	0.017	0.023	1
64	"Pima"	50	0.018	0.021	1
64	"Pima"	50	0.017	0.027	1
64	"Pima"	50	0.013	0.017	1
64	"Pima"	50	0.01	0.014	1
64	"Pima"	50	0.014	0.021	1
64	"Pima"	50	0.02	0.03	1
64	"Pima"	50	0.017	0.024	1
64	"Pima"	50	0.015	0.022	1
64	"Pima"	50	0.011	0.019	1
64	"Pima"	50	0.01	0.016	1
64	"Pima"	50	0.015	0.02	1
64	"Pima"	50	0.019	0.027	1
64	"Pima"	50	0.018	0.022	1
65	"Pima"	440	0.016	0.018	1
65	"Pima"	440	0.011	0.015	1
65	"Pima"	440	0.01	0.018	1
65	"Pima"	440	0.012	0.017	1
65	"Pima"	440	0.016	0.023	1
65	"Pima"	440	0.02	0.027	1
65	"Pima"	440	0.012	0.018	1
65	"Pima"	440	0.012	0.018	1
65	"Pima"	440	0.016	0.018	1
65	"Pima"	440	0.019	0.022	1
65	"Pima"	440	0.019	0.025	1
65	"Pima"	440	0.019	0.028	1
65	"Pima"	440	0.012	0.019	1
65	"Pima"	440	0.012	0.018	1
65	"Pima"	440	0.015	0.022	1
65	"Pima"	440	0.014	0.023	1
65	"Pima"	440	0.016	0.018	1
65	"Pima"	440	0.019	0.029	1
65	"Pima"	440	0.017	0.019	1
65	"Pima"	440	0.013	0.021	1
66	"Pima"	150	0.014	0.021	1
66	"Pima"	150	0.013	0.021	1
66	"Pima"	150	0.014	0.023	1
66	"Pima"	150	0.019	0.026	1
66	"Pima"	150	0.013	0.022	1
66	"Pima"	150	0.017	0.023	1
66	"Pima"	150	0.014	0.022	1
66	"Pima"	150	0.013	0.021	1
66	"Pima"	150	0.015	0.018	1
66	"Pima"	150	0.012	0.021	1
66	"Pima"	150	0.012	0.021	1
66	"Pima"	150	0.019	0.029	1
66	"Pima"	150	0.01	0.014	1
66	"Pima"	150	0.019	0.02	1
66	"Pima"	150	0.01	0.02	1
66	"Pima"	150	0.011	0.021	1
66	"Pima"	150	0.013	0.016	1
66	"Pima"	150	0.019	0.024	1
66	"Pima"	150	0.014	0.019	1
66	"Pima"	150	0.013	0.017	1
67	"Pima"	275	0.016	0.021	1
67	"Pima"	275	0.018	0.019	1
67	"Pima"	275	0.012	0.018	1
67	"Pima"	275	0.012	0.018	1
67	"Pima"	275	0.019	0.024	1
67	"Pima"	275	0.019	0.022	1
67	"Pima"	275	0.013	0.018	1
67	"Pima"	275	0.014	0.015	1
67	"Pima"	275	0.012	0.02	1
67	"Pima"	275	0.014	0.015	1
67	"Pima"	275	0.012	0.019	1
67	"Pima"	275	0.017	0.023	1
67	"Pima"	275	0.016	0.022	1
67	"Pima"	275	0.014	0.02	1
67	"Pima"	275	0.019	0.021	1
67	"Pima"	275	0.013	0.017	1
67	"Pima"	275	0.011	0.014	1
67	"Pima"	275	0.012	0.018	1
67	"Pima"	275	0.014	0.021	1
67	"Pima"	275	0.015	0.021	1
68	"Pima"	385	0.017	0.024	1
68	"Pima"	385	0.01	0.012	1
68	"Pima"	385	0.015	0.023	1
68	"Pima"	385	0.012	0.017	1
68	"Pima"	385	0.011	0.016	1
68	"Pima"	385	0.012	0.019	1
68	"Pima"	385	0.012	0.018	1
68	"Pima"	385	0.014	0.024	1
68	"Pima"	385	0.017	0.027	1
68	"Pima"	385	0.011	0.016	1
68	"Pima"	385	0.01	0.014	1
68	"Pima"	385	0.02	0.029	1
68	"Pima"	385	0.019	0.025	1
68	"Pima"	385	0.014	0.019	1
68	"Pima"	385	0.02	0.028	1
68	"Pima"	385	0.014	0.023	1
68	"Pima"	385	0.01	0.016	1
68	"Pima"	385	0.017	0.021	1
68	"Pima"	385	0.017	0.02	1
68	"Pima"	385	0.02	0.026	1
69	"Pima"	485	0.013	0.015	1
69	"Pima"	485	0.016	0.024	1
69	"Pima"	485	0.02	0.024	1
69	"Pima"	485	0.015	0.021	1
69	"Pima"	485	0.011	0.014	1
69	"Pima"	485	0.01	0.016	1
69	"Pima"	485	0.015	0.021	1
69	"Pima"	485	0.015	0.017	1
69	"Pima"	485	0.016	0.018	1
69	"Pima"	485	0.013	0.021	1
69	"Pima"	485	0.012	0.014	1
69	"Pima"	485	0.012	0.015	1
69	"Pima"	485	0.014	0.021	1
69	"Pima"	485	0.018	0.023	1
69	"Pima"	485	0.012	0.018	1
69	"Pima"	485	0.02	0.028	1
69	"Pima"	485	0.015	0.021	1
69	"Pima"	485	0.012	0.021	1
69	"Pima"	485	0.012	0.018	1
69	"Pima"	485	0.019	0.023	1
70	"Pima"	325	0.013	0.017	1
70	"Pima"	325	0.015	0.016	1
70	"Pima"	325	0.014	0.019	1
70	"Pima"	325	0.017	0.027	1
70	"Pima"	325	0.019	0.021	1
70	"Pima"	325	0.014	0.018	1
70	"Pima"	325	0.013	0.018	1
70	"Pima"	325	0.018	0.022	1
70	"Pima"	325	0.018	0.022	1
70	"Pima"	325	0.014	0.018	1
70	"Pima"	325	0.019	0.023	1
70	"Pima"	325	0.014	0.021	1
70	"Pima"	325	0.018	0.024	1
70	"Pima"	325	0.011	0.018	1
70	"Pima"	325	0.018	0.022	1
70	"Pima"	325	0.011	0.012	1
70	"Pima"	325	0.014	0.02	1
70	"Pima"	325	0.019	0.02	1
70	"Pima"	325	0.018	0.022	1
70	"Pima"	325	0.013	0.017	1
71	"Pima"	485	0.012	0.019	1
71	"Pima"	485	0.015	0.023	1
71	"Pima"	485	0.01	0.013	1
71	"Pima"	485	0.015	0.017	1
71	"Pima"	485	0.018	0.02	1
71	"Pima"	485	0.013	0.021	1
71	"Pima"	485	0.018	0.027	1
71	"Pima"	485	0.016	0.024	1
71	"Pima"	485	0.015	0.024	1
71	"Pima"	485	0.018	0.026	1
71	"Pima"	485	0.013	0.021	1
71	"Pima"	485	0.017	0.02	1
71	"Pima"	485	0.018	0.026	1
71	"Pima"	485	0.011	0.014	1
71	"Pima"	485	0.014	0.021	1
71	"Pima"	485	0.02	0.021	1
71	"Pima"	485	0.012	0.015	1
71	"Pima"	485	0.011	0.019	1
71	"Pima"	485	0.019	0.028	1
71	"Pima"	485	0.013	0.015	1
72	"Pima"	185	0.012	0.018	1
72	"Pima"	185	0.019	0.022	1
72	"Pima"	185	0.016	0.018	1
72	"Pima"	185	0.013	0.015	1
72	"Pima"	185	0.017	0.022	1
72	"Pima"	185	0.012	0.015	1
72	"Pima"	185	0.016	0.018	1
72	"Pima"	185	0.016	0.019	1
72	"Pima"	185	0.014	0.022	1
72	"Pima"	185	0.01	0.011	1
72	"Pima"	185	0.013	0.022	1
72	"Pima"	185	0.013	0.022	1
72	"Pima"	185	0.019	0.024	1
72	"Pima"	185	0.014	0.016	1
72	"Pima"	185	0.015	0.017	1
72	"Pima"	185	0.012	0.014	1
72	"Pima"	185	0.017	0.024	1
72	"Pima"	185	0.017	0.024	1
72	"Pima"	185	0.012	0.018	1
72	"Pima"	185	0.015	0.018	1
73	"Pima"	190	0.018	0.02	1
73	"Pima"	190	0.019	0.022	1
73	"Pima"	190	0.012	0.018	1
73	"Pima"	190	0.015	0.018	1
73	"Pima"	190	0.011	0.016	1
73	"Pima"	190	0.011	0.015	1
73	"Pima"	190	0.01	0.012	1
73	"Pima"	190	0.019	0.025	1
73	"Pima"	190	0.019	0.021	1
73	"Pima"	190	0.012	0.014	1
73	"Pima"	190	0.018	0.026	1
73	"Pima"	190	0.017	0.026	1
73	"Pima"	190	0.02	0.029	1
73	"Pima"	190	0.015	0.02	1
73	"Pima"	190	0.019	0.026	1
73	"Pima"	190	0.019	0.027	1
73	"Pima"	190	0.015	0.019	1
73	"Pima"	190	0.011	0.015	1
73	"Pima"	190	0.015	0.022	1
73	"Pima"	190	0.018	0.022	1
74	"Pima"	45	0.011	0.013	1
74	"Pima"	45	0.013	0.022	1
74	"Pima"	45	0.014	0.022	1
74	"Pima"	45	0.017	0.018	1
74	"Pima"	45	0.015	0.017	1
74	"Pima"	45	0.014	0.016	1
74	"Pima"	45	0.017	0.021	1
74	"Pima"	45	0.019	0.029	1
74	"Pima"	45	0.019	0.028	1
74	"Pima"	45	0.015	0.016	1
74	"Pima"	45	0.017	0.021	1
74	"Pima"	45	0.019	0.023	1
74	"Pima"	45	0.019	0.027	1
74	"Pima"	45	0.019	0.026	1
74	"Pima"	45	0.017	0.026	1
74	"Pima"	45	0.02	0.028	1
74	"Pima"	45	0.016	0.025	1
74	"Pima"	45	0.017	0.021	1
74	"Pima"	45	0.018	0.026	1
74	"Pima"	45	0.018	0.028	1
75	"Pima"	935	0.012	0.02	1
75	"Pima"	935	0.017	0.024	1
75	"Pima"	935	0.012	0.021	1
75	"Pima"	935	0.019	0.027	1
75	"Pima"	935	0.011	0.02	1
75	"Pima"	935	0.019	0.02	1
75	"Pima"	935	0.015	0.018	1
75	"Pima"	935	0.011	0.018	1
75	"Pima"	935	0.019	0.027	1
75	"Pima"	935	0.01	0.015	1
75	"Pima"	935	0.015	0.019	1
75	"Pima"	935	0.014	0.021	1
75	"Pima"	935	0.017	0.021	1
75	"Pima"	935	0.014	0.021	1
75	"Pima"	935	0.018	0.026	1
75	"Pima"	935	0.018	0.022	1
75	"Pima"	935	0.019	0.028	1
75	"Pima"	935	0.019	0.021	1
75	"Pima"	935	0.013	0.019	1
75	"Pima"	935	0.014	0.018	1
76	"Pima"	260	0.018	0.026	1
76	"Pima"	260	0.02	0.025	1
76	"Pima"	260	0.019	0.022	1
76	"Pima"	260	0.017	0.025	1
76	"Pima"	260	0.017	0.02	1
76	"Pima"	260	0.013	0.018	1
76	"Pima"	260	0.013	0.023	1
76	"Pima"	260	0.015	0.02	1
76	"Pima"	260	0.019	0.025	1
76	"Pima"	260	0.015	0.019	1
76	"Pima"	260	0.013	0.018	1
76	"Pima"	260	0.012	0.018	1
76	"Pima"	260	0.019	0.02	1
76	"Pima"	260	0.016	0.024	1
76	"Pima"	260	0.017	0.023	1
76	"Pima"	260	0.015	0.016	1
76	"Pima"	260	0.019	0.023	1
76	"Pima"	260	0.018	0.027	1
76	"Pima"	260	0.013	0.021	1
76	"Pima"	260	0.012	0.015	1
77	"Pima"	475	0.019	0.026	1
77	"Pima"	475	0.01	0.018	1
77	"Pima"	475	0.012	0.016	1
77	"Pima"	475	0.017	0.022	1
77	"Pima"	475	0.018	0.023	1
77	"Pima"	475	0.02	0.024	1
77	"Pima"	475	0.013	0.016	1
77	"Pima"	475	0.018	0.02	1
77	"Pima"	475	0.02	0.023	1
77	"Pima"	475	0.019	0.024	1
77	"Pima"	475	0.017	0.024	1
77	"Pima"	475	0.012	0.021	1
77	"Pima"	475	0.01	0.014	1
77	"Pima"	475	0.012	0.018	1
77	"Pima"	475	0.015	0.02	1
77	"Pima"	475	0.011	0.02	1
77	"Pima"	475	0.018	0.02	1
77	"Pima"	475	0.015	0.021	1
77	"Pima"	475	0.016	0.019	1
77	"Pima"	475	0.018	0.023	1
78	"Pima"	350	0.01	0.018	1
78	"Pima"	350	0.015	0.024	1
78	"Pima"	350	0.013	0.015	1
78	"Pima"	350	0.017	0.025	1
78	"Pima"	350	0.013	0.015	1
78	"Pima"	350	0.018	0.02	1
78	"Pima"	350	0.019	0.026	1
78	"Pima"	350	0.017	0.024	1
78	"Pima"	350	0.011	0.013	1
78	"Pima"	350	0.011	0.017	1
78	"Pima"	350	0.011	0.019	1
78	"Pima"	350	0.012	0.017	1
78	"Pima"	350	0.013	0.022	1
78	"Pima"	350	0.012	0.013	1
78	"Pima"	350	0.019	0.026	1
78	"Pima"	350	0.016	0.021	1
78	"Pima"	350	0.01	0.016	1
78	"Pima"	350	0.014	0.021	1
78	"Pima"	350	0.013	0.015	1
78	"Pima"	350	0.01	0.015	1
79	"Pima"	385	0.012	0.017	1
79	"Pima"	385	0.019	0.022	1
79	"Pima"	385	0.017	0.021	1
79	"Pima"	385	0.013	0.016	1
79	"Pima"	385	0.02	0.028	1
79	"Pima"	385	0.02	0.022	1
79	"Pima"	385	0.015	0.021	1
79	"Pima"	385	0.014	0.017	1
79	"Pima"	385	0.016	0.022	1
79	"Pima"	385	0.015	0.022	1
79	"Pima"	385	0.018	0.019	1
79	"Pima"	385	0.019	0.021	1
79	"Pima"	385	0.014	0.019	1
79	"Pima"	385	0.016	0.025	1
79	"Pima"	385	0.013	0.021	1
79	"Pima"	385	0.014	0.022	1
79	"Pima"	385	0.016	0.026	1
79	"Pima"	385	0.014	0.022	1
79	"Pima"	385	0.013	0.017	1
79	"Pima"	385	0.02	0.021	1
80	"Pima"	240	0.014	0.024	1
80	"Pima"	240	0.016	0.022	1
80	"Pima"	240	0.017	0.025	1
80	"Pima"	240	0.015	0.018	1
80	"Pima"	240	0.02	0.022	1
80	"Pima"	240	0.012	0.021	1
80	"Pima"	240	0.018	0.02	1
80	"Pima"	240	0.017	0.027	1
80	"Pima"	240	0.016	0.023	1
